YEAR,LOCATION,AREA,RAINFALL,TEMPERATURE,Soil type,IRRIGATION,YEILDS,HUMIDITY,CROPS,PRICE,SEASON,YEAR_GROUP,RAINFALL_GROUPS
2004,Chikmangaluru,1619,3296.3,40.0,Dry sandy,Spray,975.00,56.0,Coconut,4847,Zaid,Y1,High
2004,Chikmangaluru,1321,3296.3,40.0,Dry sandy,Spray,2.00,57.0,Coconut,51239,Zaid,Y1,High
2004,Chikmangaluru,511,3296.3,41.0,Dry sandy,Spray,836.00,57.5,Coconut,216396,Zaid,Y1,High
2004,Chikmangaluru,366,3875.1,41.0,Dry sandy,Spray,806.00,57.0,Coconut,2644,Zaid,Y1,High
2004,Chikmangaluru,159,3875.1,41.0,Dry sandy,Spray,880.00,55.0,Coconut,44235,Zaid,Y1,High
2004,Chikmangaluru,46,3875.1,42.0,Dry sandy,Spray,770.00,56.0,Coconut,203317,Zaid,Y1,High
2004,Chikmangaluru,156,4102.8,42.0,Dry sandy,Spray,395.00,54.0,Coconut,2134,Zaid,Y1,High
2004,Chikmangaluru,181,4102.8,42.0,Dry sandy,Spray,187.00,58.0,Coconut,45186,Zaid,Y1,High
2004,Chikmangaluru,185,4102.8,43.0,Dry sandy,Spray,187.00,58.0,Coconut,238542,Zaid,Y1,High
2004,Chikmangaluru,219,3020.8,43.0,Dry sandy,Spray,121.00,59.0,Coconut,1516,Zaid,Y1,High
2004,Chikmangaluru,111,3020.8,27.0,Dry sandy,Spray,103.00,50.0,Coconut,57259,Zaid,Y1,High
2004,Chikmangaluru,74,3020.8,27.0,Dry sandy,Spray,71.00,54.0,Coconut,234779,Zaid,Y1,High
2004,Chikmangaluru,67,3696.0,27.0,Dry sandy,Spray,3961.00,53.0,Coconut,1493,Zaid,Y1,High
2004,Chikmangaluru,16,3696.0,27.0,Dry sandy,Spray,4247.00,52.0,Coconut,64409,Zaid,Y1,High
2004,Chikmangaluru,33,3696.0,27.0,Dry sandy,Spray,3290.00,51.0,Coconut,249978,Zaid,Y1,High
2004,Chikmangaluru,32,3965.9,27.0,Dry sandy,Spray,3138.00,57.0,Coconut,637,Zaid,Y1,High
2004,Chikmangaluru,5377,3965.9,27.2,Dry sandy,Spray,3423.00,57.0,Coconut,43311,Zaid,Y1,High
2004,Chikmangaluru,5968,3965.9,27.2,Dry sandy,Spray,3899.00,60.0,Coconut,24848,Zaid,Y1,High
2004,Chikmangaluru,6035,3863.6,27.2,Dry sandy,Spray,4015.00,57.0,Coconut,761,Zaid,Y1,High
2004,Chikmangaluru,5288,3863.6,27.0,Dry sandy,Spray,4279.00,57.0,Coconut,45608,Zaid,Y1,High
2004,Chikmangaluru,293,3863.6,27.0,Dry sandy,Spray,4167.00,54.0,Coconut,234581,Zaid,Y1,High
2004,Chikmangaluru,5823,3625.6,27.0,Laterite,Spray,4479.00,54.5,Coconut,646,Zaid,Y1,High
2004,Chikmangaluru,6038,3625.6,27.0,Laterite,Spray,3699.00,56.6,Coconut,43562,Zaid,Y1,High
2004,Chikmangaluru,5567,3625.6,27.0,Laterite,Spray,4904.00,55.5,Coconut,200000,Zaid,Y1,High
2004,Chikmangaluru,5853,3905.0,27.0,Laterite,Spray,2821.00,58.5,Coconut,4847,Zaid,Y1,High
2004,Chikmangaluru,4698,3905.0,27.2,Laterite,Spray,3472.00,59.5,Coconut,51239,Zaid,Y1,High
2004,Chikmangaluru,4209,3905.0,27.2,Laterite,Spray,3647.00,55.0,Coconut,216396,Zaid,Y1,High
2004,Chikmangaluru,1151,4019.4,27.2,Laterite,Spray,393.00,53.0,Coconut,2644,Zaid,Y1,High
2004,Chikmangaluru,11955,4019.4,27.1,Laterite,Spray,167.00,53.5,Coconut,44235,Zaid,Y1,High
2004,Chikmangaluru,46907,4019.4,27.1,Laterite,Spray,71.00,52.5,Coconut,203317,Zaid,Y1,High
2004,Chikmangaluru,185,3415.5,37.0,Laterite,Spray,32.00,54.0,Coconut,51239,Zaid,Y1,High
2005,Chikmangaluru,9830,3415.5,38.0,Laterite,Spray,22.00,58.0,Coconut,216396,Zaid,Y1,High
2006,Chikmangaluru,46251,3415.5,38.0,Laterite,Spray,25.00,58.0,Coconut,2644,Zaid,Y1,High
2009,Chikmangaluru,46538,3193.4,39.0,Laterite,Spray,12.00,54.0,Coconut,2134,Zaid,Y1,High
2004,Hassan,139,4102.8,42.0,Laterite,Drip,2331.00,54.5,Coffee,43311,Zaid,Y1,High
2005,Hassan,9286,4102.8,43.0,Laterite,Drip,2088.00,56.6,Coffee,24848,Zaid,Y1,High
2006,Hassan,43275,3020.8,27.0,Laterite,Drip,2628.00,55.5,Coffee,761,Zaid,Y1,High
2007,Hassan,129,3020.8,27.0,Laterite,Drip,1939.00,58.5,Coffee,45608,Zaid,Y1,High
2008,Hassan,8355,3020.8,27.0,Alluvial,Drip,1871.00,59.5,Coffee,234581,Zaid,Y1,High
2009,Hassan,42480,3696.0,27.0,Alluvial,Drip,1868.00,55.0,Coffee,646,Zaid,Y1,High
2004,Hassan,99,3625.6,27.0,Alluvial,Drip,6589.00,54.0,Cardamum,45186,Zaid,Y1,High
2005,Hassan,6142,3625.6,27.0,Alluvial,Drip,5107.00,58.0,Cardamum,238542,Zaid,Y1,High
2006,Hassan,38712,3905.0,27.0,Alluvial,Drip,5518.00,58.0,Cardamum,1516,Zaid,Y1,High
2007,Hassan,86,3905.0,27.0,Alluvial,Drip,4912.00,59.0,Cardamum,57259,Zaid,Y1,High
2008,Hassan,5797,3905.0,27.2,Alluvial,Drip,3830.00,50.0,Cardamum,234779,Zaid,Y1,High
2009,Hassan,3611,4019.4,27.2,Alluvial,Drip,4.00,54.0,Cardamum,1493,Zaid,Y1,High
2004,Hassan,6325,3296.3,26.8,Alluvial,Drip,2404.00,54.5,Pepper,43562,Kharif,Y1,High
2005,Hassan,6663,3296.3,26.8,Alluvial,Drip,2805.00,56.6,Pepper,200000,Kharif,Y1,High
2006,Hassan,6751,3875.1,37.0,Alluvial,Drip,2331.00,55.5,Pepper,4847,Kharif,Y1,High
2007,Hassan,6943,3875.1,37.0,Alluvial,Drip,2088.00,58.5,Pepper,51239,Kharif,Y1,High
2008,Hassan,7070,3875.1,37.0,Red,Drip,2628.00,59.5,Pepper,216396,Kharif,Y1,High
2009,Hassan,29,4102.8,38.0,Red,Basin,1939.00,55.0,Pepper,2644,Kharif,Y1,High
2004,Hassan,15,3965.9,41.0,Red,Basin,864.00,54.0,Arecanut,216396,Kharif,Y1,High
2005,Hassan,3,3965.9,41.0,Red,Basin,5373.00,58.0,Arecanut,2644,Kharif,Y1,High
2006,Hassan,8,3863.6,42.0,Red,Basin,6589.00,58.0,Arecanut,44235,Kharif,Y1,High
2007,Hassan,19,3863.6,42.0,Red,Basin,5107.00,59.0,Arecanut,203317,Kharif,Y1,High
2008,Hassan,10,3863.6,27.0,Red,Basin,5518.00,50.0,Arecanut,2134,Kharif,Y1,High
2009,Hassan,4,3625.6,27.0,Red,Basin,4912.00,54.0,Arecanut,45186,Kharif,Y1,High
2011,Mangalore,6663,256.3,27.0,Loam,Drip,841.00,54.0,Coffee,637,Rabi,Y2,Low
2012,Mangalore,6751,256.3,27.0,Loam,Drip,3550.00,54.5,Coffee,43311,Rabi,Y2,Low
2013,Mangalore,6943,256.3,27.0,Loam,Drip,109.00,56.6,Coffee,24848,Rabi,Y2,Low
2014,Mangalore,7070,257.4,27.0,Loam,Drip,3368.00,55.5,Coffee,761,Rabi,Y2,Low
2015,Mangalore,29,257.4,27.0,Loam,Drip,3671.00,58.5,Coffee,45608,Rabi,Y2,Low
2012,Kodagu,1914,259.6,38.0,Laterite,Basin,2089.00,56.6,Ginger,761,Rabi,Y2,Low
2013,Mysuru,1881,259.6,38.0,Laterite,Basin,2810.00,55.5,Ginger,45608,Rabi,Y2,Low
2013,Gulbarga,93,257.4,27.0,Black,Drip,71.00,56.0,Cashew,249978,Rabi,Y2,Low
2015,Madikeri,14,257.4,27.0,Alluvial,Drip,126487.00,56.0,Coconut,2644,Rabi,Y2,Low
2015,Madikeri,12761,259.6,27.2,Alluvial,Drip,132551.00,54.0,Coconut,1516,Rabi,Y2,Low
2011,Chikmangaluru,1832,256.3,42.0,Arid and Desert,Basin,8954.00,57.0,Coconut,45608,Rabi,Y2,Low
2012,Chikmangaluru,1867,256.3,43.0,Arid and Desert,Basin,42915.00,57.0,Coconut,234581,Rabi,Y2,Low
2013,Chikmangaluru,1914,256.3,27.0,Black,Basin,9230.00,60.0,Coconut,646,Rabi,Y2,Low
2014,Chikmangaluru,1881,257.4,27.0,Black,Basin,44313.00,57.0,Coconut,43562,Rabi,Y2,Low
2015,Chikmangaluru,1853,257.4,27.0,Black,Basin,45820.00,57.0,Coconut,200000,Rabi,Y2,Low
2014,Chikmangaluru,46,355.3,27.0,Black,Basin,95.00,53.5,Coconut,238542,Rabi,Y2,Low
2015,Chikmangaluru,156,356.4,27.0,Black,Basin,19.00,52.5,Coconut,1516,Rabi,Y2,Low
2014,Hassan,159,256.3,134.0,Alluvial,Spray,806.00,58.0,Coconut,45186,Rabi,Y2,Low
2015,Hassan,9651,256.3,135.0,Alluvial,Spray,880.00,58.0,Coconut,238542,Rabi,Y2,Low
2010,Gulbarga,6,256.3,176.0,Laterite,Drip,4279.00,54.0,Cashew,234581,Rabi,Y2,Low
2011,Gulbarga,9,256.3,177.0,Laterite,Drip,4167.00,53.0,Coconut,646,Rabi,Y2,Low
2012,Gulbarga,50,257.4,178.0,Laterite,Drip,4479.00,59.5,Coconut,43562,Rabi,Y2,Low
2013,Gulbarga,61,257.4,179.0,Laterite,Drip,3699.00,55.0,Coconut,200000,Rabi,Y2,Low
2014,Gulbarga,50,257.4,180.0,Laterite,Drip,4904.00,53.0,Coconut,4847,Rabi,Y2,Low
2010,Madikeri,86,256.3,221.0,Loam,Drip,24184.00,51.0,Coconut,1493,Rabi,Y2,Low
2011,Madikeri,5797,257.4,222.0,Loam,Drip,124387.00,57.0,Coconut,64409,Rabi,Y2,Low
2012,Hassan,3611,257.4,27.0,Loam,Drip,343.00,57.0,Coconut,249978,Rabi,Y2,Low
2013,Hassan,4389,257.4,27.0,Loam,Drip,23099.00,60.0,Coconut,637,Rabi,Y2,Low
2010,Hassan,13603,257.4,27.0,Alluvial,Basin,13.00,52.5,Coconut,1516,Rabi,Y2,Low
2011,Hassan,14602,257.4,27.0,Alluvial,Basin,123.00,56.0,Coconut,57259,Rabi,Y2,Low
2015,Hassan,15994,259.6,27.0,Alluvial,Basin,50.00,55.0,Coconut,249978,Rabi,Y2,Low
2013,Hassan,5823,259.6,27.0,Black,Spray,2821.00,55.0,Coconut,216396,Rabi,Y2,Low
2014,Hassan,6038,259.6,27.0,Black,Spray,3472.00,53.0,Coconut,2644,Rabi,Y2,Low
2010,Kodagu,40197,256.3,27.0,Black,Drip,5518.00,50.0,Cardamum,234779,Rabi,Y2,Low
2011,Kodagu,99,256.3,27.0,Black,Drip,4912.00,54.0,Cardamum,1493,Rabi,Y2,Low
2012,Kodagu,6142,256.3,27.0,Black,Drip,3830.00,53.0,Cardamum,64409,Rabi,Y2,Low
2013,Kodagu,38712,257.4,27.0,Black,Drip,4.00,52.0,Cardamum,249978,Rabi,Y2,Low
2014,Kodagu,86,257.4,27.2,Black,Drip,9.00,51.0,Cardamum,637,Rabi,Y2,Low
2015,Kodagu,5797,257.4,27.2,Black,Drip,12.00,57.0,Cardamum,43311,Rabi,Y2,Low
2015,Mysuru,15828,256.3,27.1,Loam,Basin,127919.00,57.0,Tea,203317,Rabi,Y2,Low
2013,Mysuru,2320,257.4,37.0,Loam,Basin,972.00,58.0,Tea,1516,Rabi,Y2,Low
2014,Mysuru,1432,257.4,37.0,Loam,Basin,874.00,58.0,Tea,57259,Rabi,Y2,Low
2013,Raichur,38,257.4,137.0,Heavy clay,Drip,4904.00,59.5,Coconut,43562,Zaid,Y2,Low
2013,Chikmangaluru,653,256.3,27.1,Laterite,Spray,52.00,56.0,Coconut,2134,Zaid,Y2,Low
2014,Chikmangaluru,11597,256.3,26.8,Laterite,Spray,12.00,57.0,Coconut,45186,Zaid,Y2,Low
2015,Chikmangaluru,46061,256.3,26.8,Laterite,Spray,51.00,57.5,Coconut,238542,Zaid,Y2,Low
2012,Hassan,4459,256.3,27.1,Alluvial,Drip,2089.00,51.0,Cardamum,637,Zaid,Y2,Low
2013,Hassan,4517,256.3,27.1,Alluvial,Drip,2810.00,57.0,Cardamum,43311,Zaid,Y2,Low
2014,Hassan,4614,256.3,26.8,Alluvial,Drip,841.00,57.0,Cardamum,24848,Zaid,Y2,Low
2016,Mangalore,1,257.4,27.2,Loam,Drip,2404.00,59.5,Coffee,234581,Rabi,Y3,Low
2019,Kodagu,48,256.3,27.1,Laterite,Basin,5373.00,52.0,Arecanut,1516,Rabi,Y3,Low
2016,Raichur,8355,256.3,143.0,Black,Drip,395.00,56.0,Cashew,1516,Rabi,Y3,Low
2017,Raichur,42480,256.3,144.0,Black,Drip,187.00,57.0,Cashew,57259,Rabi,Y3,Low
2018,Raichur,142,256.3,27.0,Black,Drip,187.00,57.5,Cashew,234779,Rabi,Y3,Low
2019,Raichur,8084,257.4,27.0,Black,Drip,121.00,57.0,Cashew,1493,Rabi,Y3,Low
2017,Gulbarga,6254,259.6,27.2,Black,Drip,3138.00,59.0,Cashew,761,Rabi,Y3,Low
2018,Gulbarga,40197,259.6,27.2,Black,Drip,3423.00,50.0,Cashew,45608,Rabi,Y3,Low
2016,Madikeri,19,256.3,43.0,Alluvial,Drip,107809.00,57.5,Coconut,4847,Rabi,Y3,Low
2017,Madikeri,10,256.3,43.0,Alluvial,Drip,1132.00,57.0,Coconut,51239,Rabi,Y3,Low
2018,Madikeri,4,256.3,27.0,Alluvial,Drip,23960.00,55.0,Coconut,216396,Rabi,Y3,Low
2016,Madikeri,7,257.4,27.0,Alluvial,Drip,804.00,54.0,Coconut,44235,Rabi,Y3,Low
2017,Madikeri,26,257.4,27.0,Alluvial,Drip,30362.00,58.0,Coconut,203317,Rabi,Y3,Low
2016,Chikmangaluru,1845,257.4,27.0,Black,Basin,49084.00,54.0,Coconut,4847,Rabi,Y3,Low
2016,Chikmangaluru,1321,259.6,27.2,Black,Basin,60751.00,58.5,Coconut,44235,Rabi,Y3,Low
2017,Chikmangaluru,511,259.6,27.2,Black,Basin,109506.00,59.5,Coconut,203317,Rabi,Y3,Low
2018,Chikmangaluru,366,353.1,27.0,Black,Basin,114.00,55.0,Coconut,2134,Rabi,Y3,Low
2017,Chikmangaluru,185,358.6,27.0,Black,Basin,13.00,57.0,Coconut,234779,Rabi,Y3,Low
2018,Chikmangaluru,219,359.7,27.2,Black,Basin,123.00,57.5,Coconut,1493,Rabi,Y3,Low
2016,Hassan,46538,256.3,136.0,Alluvial,Spray,770.00,59.0,Coconut,1516,Rabi,Y3,Low
2017,Hassan,131,257.4,137.0,Alluvial,Spray,395.00,50.0,Coconut,57259,Rabi,Y3,Low
2018,Gulbarga,46061,259.6,184.0,Laterite,Drip,393.00,57.0,Coconut,44235,Rabi,Y3,Low
2017,Hassan,4614,259.6,27.2,Loam,Drip,116481.07,54.5,Coconut,45608,Rabi,Y3,Low
2016,Hassan,16043,259.6,27.2,Red,Basin,10.00,56.0,Coconut,200000,Rabi,Y3,Low
2017,Hassan,2832,353.1,27.2,Red,Basin,29.00,54.0,Coconut,4847,Rabi,Y3,Low
2019,Kodagu,4459,259.6,27.1,Black,Drip,3550.00,57.0,Pepper,234581,Rabi,Y3,Low
2016,Mysuru,15994,256.3,26.8,Loam,Basin,75340.00,55.0,Tea,2134,Rabi,Y3,Low
2017,Mysuru,16043,256.3,26.8,Loam,Basin,29170.00,56.0,Tea,45186,Rabi,Y3,Low
2018,Mysuru,2832,257.4,26.8,Loam,Basin,1901.00,54.0,Tea,238542,Rabi,Y3,Low
2018,Mysuru,825,259.6,38.0,Loam,Spray,6589.00,53.0,Tea,249978,Rabi,Y3,Low
2017,Raichur,50,256.3,132.0,Heavy clay,Drip,4015.00,58.0,Cashew,24848,Zaid,Y3,Low
2017,Raichur,61,256.3,133.0,Heavy clay,Drip,4279.00,59.0,Cashew,761,Zaid,Y3,Low
2016,Raichur,50,256.3,134.0,Heavy clay,Drip,4167.00,50.0,Cashew,45608,Zaid,Y3,Low
2017,Raichur,59,257.4,135.0,Heavy clay,Drip,4479.00,54.0,Cashew,234581,Zaid,Y3,Low
2018,Raichur,50,257.4,136.0,Heavy clay,Drip,3699.00,53.0,Coconut,646,Zaid,Y3,Low
2017,Raichur,45878,259.6,141.0,Heavy clay,Drip,393.00,52.5,Coconut,216396,Zaid,Y3,Low
2018,Raichur,185,259.6,142.0,Heavy clay,Drip,167.00,56.0,Coconut,2644,Zaid,Y3,Low
2017,Gulbarga,45936,256.3,156.0,Loam,Basin,124492.00,55.0,Ginger,2134,Zaid,Y3,Low
2016,Chikmangaluru,421,257.4,26.8,Laterite,Spray,61.00,57.0,Coconut,1516,Zaid,Y3,Low
2017,Chikmangaluru,10657,257.4,37.0,Laterite,Spray,67.00,55.0,Coconut,200000,Zaid,Y3,Low
2018,Chikmangaluru,45878,257.4,37.0,Laterite,Spray,62.00,56.0,Coconut,4847,Zaid,Y3,Low
2018,Hassan,13018,256.3,27.0,Red,Basin,109.00,54.0,Ginger,43311,Kharif,Y3,Low
2005,Mangalore,4,259.6,27.1,Loam,Drip,2628.00,52.5,Coffee,4847,Rabi,Y1,Low
2006,Mangalore,35,259.6,27.1,Loam,Drip,1939.00,56.0,Coffee,51239,Rabi,Y1,Low
2004,Kodagu,2419,256.3,27.1,Laterite,Basin,6589.00,51.0,Arecanut,57259,Rabi,Y1,Low
2005,Kodagu,2080,256.3,26.8,Laterite,Basin,5107.00,57.0,Arecanut,234779,Rabi,Y1,Low
2006,Kodagu,1969,257.4,26.8,Laterite,Basin,5518.00,57.0,Arecanut,1493,Rabi,Y1,Low
2007,Kodagu,1798,257.4,26.8,Laterite,Basin,4912.00,60.0,Arecanut,64409,Rabi,Y1,Low
2008,Kodagu,1805,257.4,37.0,Laterite,Basin,3830.00,57.0,Ginger,249978,Rabi,Y1,Low
2004,Raichur,42291,257.4,27.0,Black,Drip,103.00,55.0,Cashew,64409,Rabi,Y1,Low
2004,Chikmangaluru,111,360.8,27.2,Black,Basin,19.00,57.0,Coconut,64409,Rabi,Y1,Low
2004,Hassan,9819,257.4,138.0,Alluvial,Spray,187.00,54.0,Coconut,234779,Rabi,Y1,Low
2004,Hassan,46220,257.4,139.0,Alluvial,Spray,187.00,53.0,Coconut,1493,Rabi,Y1,Low
2004,Hassan,1151,259.6,143.0,Alluvial,Spray,3961.00,57.0,Coconut,43311,Rabi,Y1,Low
2004,Hassan,11955,259.6,144.0,Alluvial,Spray,4247.00,60.0,Coconut,24848,Rabi,Y1,Low
2004,Mangalore,45936,256.3,43.0,Clay,Drip,1868.00,56.0,Coffee,51239,Zaid,Y1,Low
2004,Mangalore,139,256.3,43.0,Clay,Drip,127919.00,57.0,Coffee,216396,Zaid,Y1,Low
2004,Mangalore,9286,256.3,27.0,Clay,Drip,75340.00,57.5,Coffee,2644,Zaid,Y1,Low
2004,Kodagu,43275,257.4,27.0,Clay,Drip,29170.00,57.0,Cardamum,44235,Zaid,Y1,Low
2004,Kodagu,129,257.4,27.0,Clay,Drip,1901.00,55.0,Cardamum,203317,Zaid,Y1,Low
2004,Kodagu,8355,257.4,27.0,Clay,Drip,972.00,56.0,Cardamum,2134,Zaid,Y1,Low
2004,Kodagu,42291,259.6,27.2,Clay,Drip,5373.00,59.0,Cardamum,57259,Zaid,Y1,Low
2004,Kodagu,93,259.6,27.2,Clay,Drip,6589.00,50.0,Cardamum,234779,Zaid,Y1,Low
2004,Gulbarga,7,256.3,27.2,Sandy loam,Basin,3550.00,55.5,Ginger,45608,Zaid,Y1,Low
2004,Gulbarga,26,256.3,27.0,Sandy loam,Basin,109.00,58.5,Ginger,234581,Zaid,Y1,Low
2004,Gulbarga,1,256.3,27.0,Sandy loam,Basin,3368.00,59.5,Ginger,646,Zaid,Y1,Low
2004,Gulbarga,12362,257.4,27.0,Sandy loam,Basin,3671.00,55.0,Ginger,43562,Zaid,Y1,Low
2004,Gulbarga,12603,257.4,27.0,Sandy loam,Basin,2404.00,53.0,Ginger,200000,Zaid,Y1,Low
2004,Gulbarga,12761,257.4,27.0,Sandy loam,Basin,2805.00,53.5,Ginger,4847,Zaid,Y1,Low
2004,Gulbarga,13478,259.6,27.2,Loam,Basin,1939.00,57.5,Ginger,44235,Zaid,Y1,Low
2004,Gulbarga,13508,259.6,27.1,Loam,Basin,1871.00,57.0,Tea,203317,Zaid,Y1,Low
2009,Gulbarga,9,256.3,175.0,Laterite,Drip,4015.00,50.0,Cashew,45608,Rabi,Y1,Low
2004,Gulbarga,421,259.6,185.0,Laterite,Drip,167.00,57.5,Coconut,203317,Rabi,Y1,Low
2008,Madikeri,6142,256.3,219.0,Loam,Drip,131763.00,53.0,Coconut,57259,Rabi,Y1,Low
2009,Madikeri,38712,256.3,220.0,Loam,Drip,404.00,52.0,Coconut,234779,Rabi,Y1,Low
2006,Hassan,13018,256.3,42.0,Alluvial,Basin,3.00,59.5,Coconut,203317,Rabi,Y1,Low
2007,Hassan,13388,256.3,42.0,Alluvial,Basin,95.00,55.0,Coconut,2134,Rabi,Y1,Low
2008,Hassan,13478,256.3,43.0,Alluvial,Basin,19.00,53.0,Coconut,45186,Rabi,Y1,Low
2009,Hassan,13508,257.4,43.0,Alluvial,Basin,54.00,53.5,Coconut,238542,Rabi,Y1,Low
2004,Hassan,1432,355.3,27.0,Red,Basin,33.00,58.0,Coconut,216396,Rabi,Y1,Low
2005,Hassan,1168,356.4,27.0,Red,Basin,14.00,59.0,Coconut,2644,Rabi,Y1,Low
2007,Hassan,1010,358.6,27.0,Red,Basin,26.00,54.0,Coconut,203317,Rabi,Y1,Low
2008,Hassan,825,359.7,27.0,Red,Basin,98.00,53.0,Coconut,2134,Rabi,Y1,Low
2009,Hassan,737,360.8,27.0,Red,Basin,3.00,52.0,Coconut,45186,Rabi,Y1,Low
2004,Hassan,67,256.3,27.0,Black,Spray,3138.00,60.0,Coconut,24848,Rabi,Y1,Low
2005,Hassan,16,256.3,27.0,Black,Spray,3423.00,57.0,Coconut,761,Rabi,Y1,Low
2006,Hassan,33,256.3,27.0,Black,Spray,3899.00,57.0,Coconut,45608,Rabi,Y1,Low
2007,Hassan,32,257.4,27.2,Black,Spray,4015.00,54.0,Coconut,234581,Rabi,Y1,Low
2008,Hassan,5377,257.4,27.2,Black,Spray,4279.00,54.5,Coconut,646,Rabi,Y1,Low
2009,Hassan,5968,257.4,27.2,Black,Spray,4167.00,56.6,Coconut,43562,Rabi,Y1,Low
2004,Kodagu,4517,259.6,26.8,Black,Drip,109.00,54.0,Pepper,646,Rabi,Y1,Low
2004,Mysuru,737,259.6,39.0,Loam,Spray,5107.00,52.0,Tea,637,Rabi,Y1,Low
2004,Gulbarga,139,256.3,157.0,Loam,Basin,792.00,53.0,Ginger,45186,Zaid,Y1,Low
2004,Gulbarga,9286,256.3,158.0,Loam,Basin,34153.00,53.5,Ginger,238542,Zaid,Y1,Low
2004,Gulbarga,43275,257.4,159.0,Loam,Basin,2570.00,52.5,Ginger,1516,Zaid,Y1,Low
2004,Gulbarga,129,257.4,160.0,Loam,Basin,27170.00,56.0,Ginger,57259,Zaid,Y1,Low
2004,Gulbarga,8355,257.4,161.0,Loam,Basin,114744.00,57.0,Ginger,234779,Zaid,Y1,Low
2004,Gulbarga,42291,259.6,165.0,Loam,Basin,1132.00,56.0,Ginger,637,Zaid,Y1,Low
2004,Gulbarga,93,259.6,166.0,Loam,Basin,23960.00,54.0,Ginger,43311,Zaid,Y1,Low
2004,Madikeri,10,256.3,206.0,Dry sandy,Drip,8838.00,50.0,Coconut,249978,Zaid,Y1,Low
2004,Madikeri,4,256.3,207.0,Dry sandy,Drip,8954.00,54.0,Coconut,637,Zaid,Y1,Low
2004,Madikeri,14,256.3,208.0,Dry sandy,Drip,42915.00,53.0,Coconut,43311,Zaid,Y1,Low
2004,Madikeri,7,257.4,209.0,Dry sandy,Drip,9230.00,52.0,Coconut,24848,Zaid,Y1,Low
2004,Madikeri,26,257.4,210.0,Dry sandy,Drip,44313.00,51.0,Coconut,761,Zaid,Y1,Low
2004,Madikeri,1,257.4,211.0,Dry sandy,Basin,45820.00,57.0,Coconut,45608,Zaid,Y1,Low
2004,Madikeri,12887,259.6,215.0,Dry sandy,Basin,58405.00,57.0,Coconut,200000,Zaid,Y1,Low
2004,Madikeri,13018,259.6,216.0,Dry sandy,Basin,60751.00,54.0,Coconut,4847,Zaid,Y1,Low
2004,Chikmangaluru,1914,256.3,38.0,Dry sandy,Basin,172475.00,58.5,Coconut,761,Zaid,Y1,Low
2004,Chikmangaluru,1881,256.3,38.0,Dry sandy,Basin,177939.00,59.5,Coconut,45608,Zaid,Y1,Low
2004,Chikmangaluru,1853,256.3,39.0,Dry sandy,Basin,313547.00,55.0,Coconut,234581,Zaid,Y1,Low
2007,Chikmangaluru,159,259.6,38.0,Laterite,Spray,4.00,59.0,Coconut,44235,Zaid,Y1,Low
2008,Chikmangaluru,9651,259.6,39.0,Laterite,Spray,9.00,50.0,Coconut,203317,Zaid,Y1,Low
2004,Hassan,13388,256.3,27.0,Red,Basin,3368.00,54.5,Ginger,24848,Kharif,Y1,Low
2005,Hassan,13478,256.3,27.0,Red,Basin,3671.00,56.6,Ginger,761,Kharif,Y1,Low
2006,Hassan,13508,257.4,27.0,Red,Basin,2404.00,55.5,Ginger,45608,Kharif,Y1,Low
2007,Hassan,13603,257.4,27.0,Red,Basin,2805.00,58.5,Ginger,234581,Kharif,Y1,Low
2008,Hassan,14602,257.4,27.2,Red,Basin,2331.00,59.5,Ginger,646,Kharif,Y1,Low
2004,Mangalore,156,256.3,27.0,Sandy,Spray,3899.00,54.0,Groundnut,2644,Kharif,Y1,Low
2005,Mangalore,181,257.4,27.0,Sandy,Spray,4015.00,58.0,Groundnut,44235,Kharif,Y1,Low
2006,Mangalore,185,257.4,27.0,Sandy,Spray,4279.00,58.0,Groundnut,203317,Kharif,Y1,Low
2007,Mangalore,219,257.4,27.2,Sandy,Spray,4167.00,59.0,Groundnut,2134,Kharif,Y1,Low
2004,Mangalore,159,257.4,27.2,Loam,Drip,167.00,53.5,Coconut,51239,Kharif,Y1,Low
2008,Mangalore,9819,259.6,27.1,Loam,Drip,27170.00,57.5,Coconut,203317,Rabi,Y1,Low
2009,Mangalore,46220,259.6,27.1,Loam,Drip,114744.00,57.0,Coconut,2134,Rabi,Y1,Low
2005,Kodagu,29,256.3,146.0,Sandy clay loam,Drip,382.00,54.5,Coconut,45608,Rabi,Y1,Low
2006,Kodagu,1,256.3,147.0,Sandy clay loam,Drip,19578.00,56.6,Coconut,234581,Rabi,Y1,Low
2007,Mysuru,27,256.3,148.0,Sandy clay loam,Drip,121037.00,55.5,Coconut,646,Rabi,Y1,Low
2008,Mysuru,5,257.4,149.0,Sandy clay loam,Drip,231.00,58.5,Coconut,43562,Rabi,Y1,Low
2009,Mysuru,14,257.4,150.0,Sandy clay loam,Drip,18951.00,59.5,Coconut,200000,Rabi,Y1,Low
2004,Gulbarga,9821,259.6,42.0,Clay loam,Drip,3671.00,57.0,Cocoa,234779,Rabi,Y1,Low
2005,Gulbarga,46218,259.6,42.0,Clay loam,Drip,2404.00,60.0,Cocoa,1493,Rabi,Y1,Low
2004,Chikmangaluru,86,256.3,27.1,Clay loam,Basin,75340.00,56.0,Ginger,216396,Rabi,Y1,Low
2004,Chikmangaluru,6254,256.3,26.8,Clay loam,Basin,29170.00,57.0,Ginger,2644,Rabi,Y1,Low
